id,question,question_concept,choices,answerKey
6d2c9bccd706080f7808dcd699ac9eef,Where does someone obtain a frying pan?,frying pan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['department store', 'homes', 'stove', 'kitchen cupboard', 'kitchen cabinet']}",A
f3712951f3acb973e5ea177456b0b5c3,What do we have to do before we are able to begin work?,begin work,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['apply yourself', 'apply for job', 'shower', 'shave', 'concentrate']}",B
57f53c21c5035026827d4fb8b72edb36,Where is garbage brought to by garbagemen?,garbage,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['trashcan', 'landfill', 'television', 'computer', 'dumpster']}",B
a3637df97b7b4783207fa3da83660bbc,The judge had to hear testimony from everybody who would what that day?,hear testimony,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['go into court', 'appear in court', 'go to church', 'in the jury', 'believe']}",B
d95ddc1923b7c3ff532777b86194667c,The faithful believe that when they're praying they are doing what?,praying,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['knell', 'kneel down', 'talk to god', 'talking to god', 'ask for help']}",D
aa3cc272fa14edb5e5250e605f81fe1d,"The children were running late for school, after eating breakfast they left behind their what?",eating breakfast,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['being satisfied', 'dirty dishes', 'bad breath', 'blue bus', 'gas']}",B
a5c741a4d53c5302639462ea99d595c8,"The morbidly obese man with unkempt facial hair got his dream job, he was eating hamburger for a show every week which brought him total what?",eating hamburger,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['french fries', 'enjoy', 'nausea', 'satisfaction', 'gas']}",D
31e375c9dd15472e2826409469263ef4,"He was trying to contemplate the formula, as it came to him he filled out the whats?",contemplate,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['math', 'think of', 'become distracted', 'wonder', 'answers']}",E
3d0f04bfe0fe331514ed27fe96fec532_1,"The mom told her son to stay in bed instead of going to school, what did she likely say afterwards?",stay in bed,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['more rest', 'rest more', 'were sick', 'drink water', ""you're sick""]}",E
d1aa0ed347fdd1bdda24c9399fabeadd,"He hadn't paid the tax or many other bills for that matter, he had horrible what?",tax,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['credit', 'income', 'manual', 'free money', 'refund']}",A
afdfa1d5b9e6cefc1507bc0f32d318ff,The water spout at the center was impressive.  The spout was at the center of what?,water spout,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fountain', 'connecting hose', 'sewage plant', 'sink', 'florida']}",A
1d3d890a79fa0747ab32d6176820f09a,"I had some old stuff that could be valuable , where did I send it?",old stuff,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['museum', 'waste bin', 'loft', 'cellar', 'attic']}",A
ce5719670c3cf7d9b3db9d2a750705b6,Why would  you smoke despite warnings?,smoke,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': [""you're stupid"", 'kill yourself', 'cigarette', 'confused', 'over 26']}",A
2ff852b2701faaadff0d9539fd4824bb,which half of the earth do marmots live in?,marmot,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['south', 'northern hemisphere', 'north america', 'vancouver island', 'jungle']}",B
257bdc70e27f7e7444106ca7e06e659c,"By playing with educational materials, what were the children doing?",playing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fighting', 'learning', 'getting tired', 'injuries', 'having fun']}",B
fa3bc7cc28ed11cb870e614107ce5f97,What do ships other than cargo ships do when they are in the ocean?,ships,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bottom out', 'cross ocean', 'collide', 'cross river', 'carry people']}",E
4717f183212157b2080d5545870cc08a,What is a tool for fighting inflation?,fighting inflation,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['problems', 'anxiety', 'deflation', 'not noticeable', 'economic instability']}",C
2a3916bb1c124db90a862aa895047ab8,"To learn something new, what is something an adult can take?",student,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['college class', 'library', 'school', 'classroom', 'university']}",A
15f1ca9b09bcc6314e67e9bb4161c3ec,"Where would there be few or no people, regarless of whether there is rain?",rain,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['seattle', 'forest', 'weather', 'arctic', 'disneyland']}",B
a369ab55da292fca32505b5dfa97f1dc,"Joe put the back of the painting against the way, and displayed what side?",back,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['forward', 'main', 'bottom', 'anterior', 'current']}",D
762f7e7444dfc0172cc5050008e0dc17,When does christmas happen in Argentina?,christmas,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['buy presents for others', 'summer', 'when correct time comes', 'easter', 'halloween']}",B
3c5ebe2e744cfb2745d61e61b92607b8,Where could you see a mammoth that is not real?,mammoth,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stone age', 'ice age', 'ancient history', 'museum of natural history', 'storybook']}",E
ba07e8ce4ba93e2b75bf78910a5953e9,Where are there very famous churchyard?,churchyard,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['village', 'missouri', 'country side', 'england', 'city']}",D
f5eb9d6ea11af5193efd4b07297edc25,What can smoking lead to?,smoking,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ill health', 'heart attach', 'lung disease', 'death', 'pleasure']}",C
81c4aec2fb16db4d5f33a41b39def5d7,"To avoid tripping while moving through your home, where should you have a light source?",light source,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['street', 'sky', 'flashlight', 'books', 'hallway']}",E
5e80d7dbd70fdd9be3b1d089ad1274c0,What do you want to do to conquer opponent?,conquer opponent,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['make fun of', 'win', 'total domination', 'best', 'compete']}",B
28a6d37816be84e77ac79bef5a12b433,"The man was sick of secular consumerism, what life did he seek instead?",secular,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['eternal', 'married life', 'religious', 'monastic', 'unpredictable']}",D
d265efc9fa85558ee73909b911d16b1f,Where would it be too cold for a marmoset?,marmoset,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['snow', 'rainforest', 'france', 'mountains', 'colorado']}",D
058e72430df30e7403948f818665ac21,What do people typically have a hard time doing while at a shop?,shop,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['compare prices', 'spending of money', 'purchasing', 'gambling', 'have fun']}",B
49e11593957daad4b81ae549161be6ee,Knitting can cause what kind of illness in the hand?,knitting,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['your', 'have fun', 'shredded hands', 'arthritis', 'relaxation']}",D
2df81a345d29730fb57eca22d28d4715,Why would you cook dinner?,cook dinner,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['buy groceries', 'fun', 'hungry', 'buy food', 'broke']}",C
23c5681a10b5efcf6588c4168966cb0a,Where do wings symbolize a transition has happened?,wings,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['airplane', 'heaven', 'flapping', 'pilot', 'detroit']}",B
99a48ffd4405867e24d738f43aaf0172,"He was her uncle, and she was his what?",uncle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['aunty', 'niece', 'boy', 'older generation', 'aunts house']}",B
cc7c1f076b07903e87bedf852b71855b,Where would you find trees that provide food?,trees,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['yard', 'state park', 'market', 'orchard', 'surface of earth']}",D
25d22fe4d2da34b7604bf4159968fe55,The food needs to be kept chilled but there is no refrigerator. Where should it be kept?,staples,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stapler', 'cupboard', 'desk drawer', 'office', 'pantry']}",E
a7a4f1ccc0f7002386c4bdecbe6e7dd8,John was writing into the wee hours.  Because of this he left a mess where?,mess,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['apartment', 'table', 'closet', 'desk', 'night stand']}",D
06b9d45e724ffde281d44228ee6c8c95,What are people doing when washing hands for a long time?,washing hands,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['thinking', 'sleeping', 'use soap', 'irritation', 'cleaning dirt off']}",A
0960f8d0a2fb00d4adb3ef24bda34d05,Where is one likely to find a wild fox?,fox,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hen house', 'painting', 'chicken coop', 'wooded areas', 'electrical circuit']}",D
8341f99912df1da9cb87de14c6f1e05f,Where can a person use pencils to keep score?,pencils,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['restaurant', 'cabinet', 'backpack', 'bowling alley', 'classroom']}",D
e5fdf8c6fb57858bc0c6b3c64a6da8d5,"If someone is looking at a ceiling for issues before putting down a rent deposit, where are they likely?",ceiling,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['house', 'classroom', 'loft', 'roof', 'chapel']}",C
063f4adf79b6c412dcd96ccc8b5443b9,Where could you see a gentleman that is not real?,gentleman,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['movie', 'church', 'big house', 'a tv screen', 'tuxedo']}",A
f84e4093adbdfa9da3b9a2a15ba612cc,"I needed to find out how to contact a person with a certain name, where should I look?",name,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['directory', 'michigan', 'roster', 'phone book', 'certificate']}",D
760e09c5f3156f6a2fc36cdd7314941d,Getting drunk often leads to what when people have disagreements?,getting drunk,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['violence', 'erections', 'illness', 'suffering', 'injury']}",A
7fdd22597b07a6a1003c7e70c97852ea,What do you need to do on your face to watch film?,watch film,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['open eyes', 'wear glasses', 'go to movies', 'have eyes', 'relax']}",A
736c8e84d01f64db9720efe021001c89,"If you spend time finding information on math equations, what are you trying to do?",finding information,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['solution to problem', 'gaining knowledge', 'know how to act', 'understanding of', 'being able to use']}",A
847edfc34fb7ae0b05cf5e7b89a19231,Where would you get prescription mouthwash?,mouthwash,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['optometrist', ""dentist's office"", 'drug store', 'bathroom', 'bottle']}",C
0462d64e6c380a19cac0cade2df082ad,"Sarah thought that her party was a surprise, but it was entirely what?",surprise,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bland', 'predictable', 'known about', 'boring', 'send flowers']}",B
4478476453d085757b41e295dc609cec,Where do you keep instruments when you travel?,instrument,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['music shop', 'laboratory', 'case', 'operating room', 'shed']}",C
7e8ce06b4611294915954213624a610f,What type of closet are canned goods likely to be in?,canned goods,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cupboard', 'pantry', 'shelf', 'cabinet', 'drower']}",B
46e2bed1736cdb103318245fe46e1462,What do you hold the handle of after going to Starbucks?,handle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['gripping', 'briefcase', 'carry object', 'frying pan', 'coffee cup']}",E
23b6b49bfe21b905b850b22adb7fbe2c,"Jenny had trouble using the phone because she had to dial 9 to get an outside line.  And the manager wasn't very attentive to her needs, either.   Where might she be?",telephone,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['office', 'hospital', ""friend's house"", 'hotel', 'every u.s']}",D
f8541540ff52e2a9ff2b8fc28b937b82,"In a war, the killing ends when every person does what?",killing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['going to jail', 'punishment', 'recognizes their true oppressors', 'death of', 'dies']}",E
841f181a64ce101b0a2d38237a30f2f9,"Though he despised pie, it reminded him of his wife when he ate it, what did he do to the pie?",despise,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['admire', 'cherish', 'marry', 'honor', 'love']}",B
ebff91bb3b92fdd97a2b248c8990c0d1,Where would someone keep a grandfather clock?,clock,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['desk', 'exhibition hall', 'own bedroom', 'house', 'office building']}",D
8e0859054bf7b7f8db3cacc74bb02620,Where is a student likely to have a ring binder?,ring binder,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['school', 'notebook', 'book store', 'office', 'office supply store']}",A
32a4e1d3aacf2c8b2dad3aaf29ba1054,How might someone feel if they spend time learning about a subject they're very passionate?,learning about subject,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['headache', 'advance', 'gain knowledge', 'form opinions', 'elation']}",E
33f1800937cb87feac6b38a0d01dcd8b,Where would there be a ticket office that has people with suitcases?,ticket office,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hotel', 'train station', 'opera house', 'end of line', 'city']}",B
73a85d7b1a9064ec018ea1286f0b5d12,"If I wanted to travel and get bar service, what is one of my best options?",bar service,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['train', 'wedding', 'hotel', 'amusement park', 'entertainment']}",A
dac255a3bc5474a5eebb9289311b4f16,Eating midday leads people to get what?,eating,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['defecating', 'feces', 'get tired', 'gaining weight', 'slacking']}",C
09ea17537eefeed47dde0d49129a0eea,Where on the east coast of the U.S. would you find some of the most famous skyscrapers?,skyscraper,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['big city', 'chicago', 'large city', 'in the sky', 'new york city']}",E
f96142f4b793260833a4c25b9149beae,"The teacher is answering questions, why?",answering questions,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['people will understand', 'embarassment', 'children will learn', 'teaching', 'helping']}",C
d3cd731f331592ea5098a3f126b9eb7f,Jane is contemplating  taking a break. She hurts and she is tired.  What does she need?,contemplating,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['relaxation', 'adventure', 'headache', 'deciding', 'revelations']}",A
48a982aceb15632d06f66897279c8e4c,If a person can only eat certain things their diet is said to be what?,person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['schizophrenia', 'restricted', 'headache', 'have no home', 'shameful']}",B
5972d357aef2bd3e7cc0607e2d065f1f,It's 9PM and John has a craving for carrots.  He gets into his car and where does he drive to?,carrots,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['attic', 'supermarket', ""farmer's market"", 'refrigerator', 'cellar']}",B
b8df925a20c4f7614b61d0a0e46bf4c8,What do all people have except sociopaths?,all people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cheeks', 'parents', 'common sense', 'muscles', 'feelings']}",E
84d5408fb6d27bdd6c66878511da2ea0,Sally loved the color of fallen leaves in autumn. She often took long walks in September.  Where might she walk?,fallen leaves,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['roof', 'tree', 'ground', 'forest', 'fall season']}",D
a8924790901bc93eb94d6e7bf360b5e0,While he had great disdain for the King and his knights he still respected their what?,disdain,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['reverence', 'respect', 'honor', 'admiration', 'kindness']}",C
bed0a6e6bc5a2aff9bf20f8f4ac2b248,Where do you use condoms?,condoms,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['supermarket', 'dick', 'bedroom', 'medicine chest', 'bed']}",C
188dac56bbbc14a41268068630e3e1ae,People using a machine gun are a part of what?,machine gun,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['quake 2', 'arsenal', 'in a', 'armory', 'military service']}",E
51c93d9a5739c18e52a06d509b422ccd,"Curiosity caused a cat to jump on john's table, and knock over his lunch.  It was ruined.  He needed to get more, by doing what?",curiosity,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['find truth', 'examine thing', 'go to market', 'attend school', 'cooking']}",C
c4c3908f2a3d14f786170488a28951a5,What is a landscape gardner likely to do?,gardner,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['water lawn', 'water plants', 'plant trees', 'garden roses', 'playing on ground']}",C
5057591bc0bd20972324a684bc52d8b9,If your trouser fly is unfastened what should you do?,unfasten,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['do up', 'tie up', 'zip up', 'pick up', 'button up']}",C
33a60a5e83b185bbc83a9a2d49776615,"The apple tree was located outside the car factory, it was one of many where?",apple tree,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['maine', 'india', 'oregon', 'washington state', 'detroit']}",E
c958ce72e9215eb4facf28c66df53f1d,What can learning about the world from a shut in lead to?,learning about world,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['enlightenment', 'confusion', 'understanding', 'cynicism', 'sadness']}",B
888d361b4e21b10feca70949d663e936,Where do people keep their food cans?,food can,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['supermarket', 'recycling center', 'backpack', 'refrigerator', 'house']}",E
e3d6b3637ad78c50f48ab6e7c3c4e365,Joe works in an establishment that is filled with stacks of small cardboard boxes with removable lids.  Where does Joe work?,cardboard box,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['back alley', 'shoe store', 'storage area', 'storage', 'warehouse']}",B
cc7992d64d2cd04eeb3e0a5168037e87,What sort of life event might draw a large crowd of people together to celebrate?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['wedding', 'bus stop', 'crowd', 'convention', 'supermarket']}",A
738de18130769c1c9bcf4a37ae2cde50,"A politician makes countless empty promises during a campaign, but the only real goal is to what?",politician,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['power', 'influence', 'win elections', 're elected', 'bribe']}",C
d5b764d4debaec5502d1b68c5af4e2d3,"He finished his business, he got up and gave the toilet a what?",toilet,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['flushed', 'flush', 'refill', 'clear', 'smell bad']}",B
dc227fafddc8e0da51974430a8123ac7,What would call playing fetch with a small dog?,small dog,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sun', 'chase', 'dog show', 'fair', 'game']}",E
002c665906ef8929d3ed679bbd16db5d,What is likely the result of remembering a deceased friend?,remembering,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['problems', 'inspiration', 'crying', 'knowledge', 'trauma']}",C
b2acc5a95fcaa1434ff3660fd8426b36,What will have to happen to a chess set before you can play chess?,play chess,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fun', 'strategic', 'made', 'have fun', 'satisfaction']}",C
dba5dcc116b1578d78f6d0763896098b,Where can peanut butter be bought?,peanut butter,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pantry', 'cupboard', 'cupboard', 'supermarket', 'jar']}",D
1f50e0916dd877417e7cdc7f511ed763,"The patient was recovering well but still had a long recovery ahead, while chatting with friends he explained all the what?",chatting with friends,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['laughter', 'discomfort', 'glee', 'fun', 'inspiration']}",B
fc3e1a04c5924a8216d37f2ac5c54afa,If more than one person is talking to another what are they having?,talking,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sore throat', 'gossip', 'conversation', 'communication', 'dry mouth']}",C
5cae8057e75e3adf5c338a43b3ba97fb,"A boss may like an employee's ambition, so the employee may get put what?",ambition,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['in charge of project', 'conquer opponent', 'go to school', 'begin work', 'webisode']}",A
ceae0ae74b1b75f7845558d3b9ed4913,"If you're running twenty six miles you need to be careful, you should make sure you do what throughout the run?",running twenty six miles,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['collapse', 'sweat', 'drink water', 'rest', 'pace yourself']}",C
5da2ce6eb87160043b4d4fc6cbc6fbbb,"The monkey realized he was surrounded by water, where was the monkey?",monkey,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['madagascar', 'rain forest', 'captivity', 'on a tree', 'french government']}",A
abb837e19ab21d8d41bd7ccdfb3d429e,What you viewing if you're not looking at paintings while visiting a museum?,visiting museum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['seeing artifacts', 'shock', 'crowds', 'peace', 'being bored']}",A
86bd52f13f5051e56858ec1c379d571d,Little sarah didn't think that anyone should be kissing boys.  She thought that boys had what?,kissing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['arousal', 'disease', 'sweet', 'halatosis', 'cooties']}",E
1cd0aa6628b6e4fa189f9f9ee8c684ae,Hitting what is likely to cause broken glass in a car?,broken glass,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['field', 'bridge', 'bottom of sea', 'street', 'wall']}",B
0a7c618ece7376b425f3ebf76d4b2b97,Lars Ulrich might not be happy if your borrow a song from what?,song,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['store', 'record', 'musical', 'jukebox', 'napster']}",E
f3c9b2954d26fb73cedc290df1991642,The steak house where I come from is the best in where?,steak house,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['japan', 'desert', 'town', 'united states', 'texas']}",C
bdb7ca0e3c8d2e9cb315c0479300f4f9,"You can pick more than one number, or even pick a color on the what?",number,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['telephone book', 'mathematics', 'telephone', 'roulette wheel', 'math problem']}",D
b04e7d5c5d377ed6106b6e53b828acc7,Why might someone without much to do keep driving?,driving,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['boredom', 'enjoy', 'moving', 'fatigue', 'injuries']}",A
102eb42e7b31099ab767af0df88ab035,What type of booking office is likely to be used for planning a trip?,booking office,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['england', 'police station', 'airport', 'travel agency', 'city']}",D
457e6213d031f7683194c5f473f2d24c,"Inspiration is the start, then it takes creativity to do what?",creativity,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['express yourself', 'create art', 'sew', 'write', 'express']}",B
b27e8dd39a3a8e4bbf8b1baa552d8e98_1,"The world is natural geographically divided in parts, but man artificially divided it into what?",world,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['universe', 'thought', 'cake slices', 'countries', 'messed up']}",D
150f011d9bd9f15d79ca770c5baa89cf,"The travelers didn't have much money but didn't have far to travel, so were did they go?",travellers,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['airport', 'come home', 'train station', 'taxi station', 'bus depot']}",E
edd51b899b7aff383472209e2420f7c4,What would a person be showing about their character by avoiding imprudent decsions?,imprudent,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['circumspect', 'immaturity', 'discreet', 'reasonable', 'prudent']}",D
707be9c6991f8b0e6a6b2c6df6a03295,What usually causes someone to stop eating?,eating,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['gaining weight', 'gas', 'getting full', 'satisfaction', 'discomfort']}",C
1945b904ea8e138e932017b2401787e8,"If you're printing on a printer, someone might notice because of what?",printing on printer,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['printed matter', 'use paper', 'michigan', 'noise', 'queue']}",D
3bf86d9d1677a7e495999d3499c86e47,What happens at the first opening of a business if it's not succesful?,opening business,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['making money', 'grand opening', 'wealth', 'lose money', 'get rich']}",D
9a8a851a5038d6d926344ca39649966f,Where could there be a cloud?,cloud,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['air', 'night or day', 'weather report', 'atmosphere', 'above rain']}",D
69c510387273bedf72d3b40e46299295,Sarah was cooling off too quickly after exercising hard.   She started doing what?,cooling off,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['relaxation', 'sweating', 'shivering', 'palpitate', 'chills']}",C
4c6db9af4a33642ecc10bd0ebf533a02,Where would you find a horse in the desert?,horse,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['canada', 'american southwest', 'state fair', 'central park', 'texas']}",B
ba2751cd5867ed61f29a144258506770,Fencing is a sport and like other sports their is a risk of what?,fencing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pain', 'small cuts', 'competition', 'injury', 'puncture wound']}",D
44d8b57c9512fbc1929d77da42dc163c,"His wife began to worry when he was setting cup on table, she saw what shaking?",setting cup on table,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hands', 'the table', 'breaking', 'coaster', 'skill']}",A
9681625cc8c0392315f6aa2cf9aa5fbc,"The coupon frenzied lady bought many bags of chips, she had her kids stuff the bags on the shelves in the what?",chips,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['house', 'bar', 'pantry', 'supermarket', 'motherboard']}",C
62b17bf50472b209c3f0a5ebc08215d4,Why was the baby crying?,cry,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['too many moms', 'acting', 'got injured', 'distraught', 'hurt']}",E
8b8b7869c62b6876ba835bd524e94559,What is someone likely to feel after reaching a tentative agreement?,reaching tentative agreement,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['uncertainty', 'relax', 'satisfaction', 'compromises', 'finished']}",C
5f602cd6802191a84cb8e074478377ff,James loved to play violin.  He did it in his spare time because he found it what?,play violin,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['practise', 'relaxing', 'romantic', 'take lessons', 'tune']}",B
9fbef3a2f756640d7767647e13727c6d,Where is a lake likely to be warm but untouched?,lake,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mountains', 'new york', 'the surface', 'michigan', 'countryside']}",E
37fd700cf59a5b0f08760a1d7a2a7645,When a pillowcase is on a pillow where will it be?,pillowcase,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['linen cupboard', 'allen key', 'linen closet', 'bedroom', 'coverning pillow']}",D
5905861dbf23546157696e74ec20b45e,"John was living in a big city.  It had many roads and a lot of traffic.  He liked it, but didn't appreciate the smell.  He thought that there was too much what?",living,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['have experiences', 'pollution', 'happiness', 'garbage', 'death']}",B
e77a116be1a8f907e5684fe0d968c95e,Where is an aisle likely to be surrounded by pews?,aisle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sanctuary', 'church', 'drugstore', 'supermarket', 'department store']}",B
f0a19443da1d28d1e2e388b07fa4a14c,What liquid can be kept in a large container?,large container,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['juice', 'door', 'shed', 'supermarket', 'cabinet']}",A
f0de70cdbcc02782af3870228ad133de,If you entire body is experiencing fatigue what would you do at the end of the day?,fatigue,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sleep', 'sit down', 'sit on chair', 'have rest', 'lie on floor']}",A
cfafbb897a9c2772416ec78757de3d72,"The entrance hall had the host standing inside, what was the host?",entrance hall,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['palace', 'school', 'person', 'yoda', 'house']}",C
12be51c9437bc5f6d2283a8607d8dc3d_1,Before getting the refined mineral you begin with collecting and mining the what?,mineral,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['earth', 'multivitamin', 'mineral', 'ore', 'dietary concerns']}",D
d0bdbdf88b366bef61fb9facc3a5d0ac,Knitting for a long time can lead to what condition?,knitting,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bleeding', 'have fun', 'relaxation', 'carpal tunnel syndrome', 'sore hands']}",D
7fc9b27fbaa352c8d33a3b9b50b03f8f,What is the best place to store a pen?,pen,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['office supply store', 'walmart', 'classroom', ""neighbor's house"", 'desk drawer']}",E
9710d39439e42bb9cbb65c3fe4ff4a41,What type of eating do people want to achieve when they eat vegetables?,eat vegetables,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['healthy', 'prepare', 'nutrition', 'clean', 'open mouth']}",D
